,Lemma,POS,4,12,6,13,10,14,11,8,7,2,5,15,9,3,17,16,19,18,1,First_Level,Total,Levels,First_Level_Margin_0.01,First_Level_Margin_0.02
202,ٱِحْتاج,verb,4,52,1,16,28,39,18,16,9,0,8,4,3,0,2,2,0,0,0,4,202.0,14.0,4.0,5.0
203,طائِر,noun,3,23,2,9,16,10,15,11,7,0,1,1,0,5,0,0,0,0,0,3,103.0,12.0,3.0,3.0
204,غَد,noun,2,9,0,3,13,6,6,14,6,0,0,2,3,0,2,2,0,0,0,4,68.0,12.0,4.0,4.0
205,طاعَة,noun,1,29,0,11,7,16,5,3,3,0,0,2,6,0,0,1,0,0,0,4,84.0,11.0,4.0,7.0
206,أَشْهَر,adj_comp,2,13,2,1,2,12,10,9,2,0,2,6,0,4,1,1,0,0,0,3,67.0,14.0,3.0,3.0
207,تَعَلَّم,verb,4,35,7,11,37,17,16,28,13,0,20,5,8,0,0,5,0,0,0,4,206.0,13.0,4.0,5.0
208,دَخَل,verb,1,89,5,32,54,63,22,36,13,0,2,22,7,1,4,8,0,1,0,3,360.0,16.0,6.0,7.0
209,كَلام,noun,3,47,5,25,29,32,16,23,11,0,2,13,8,0,2,5,0,0,0,4,221.0,14.0,4.0,6.0
210,عِفْرِيت,noun,1,16,0,10,11,0,8,12,1,0,0,1,6,1,0,0,0,0,0,3,67.0,10.0,3.0,5.0
211,شَكْل,noun,1,183,2,43,94,257,77,25,23,0,4,57,12,2,14,32,0,1,0,3,827.0,16.0,7.0,7.0
212,أَدَب,noun,1,41,2,14,19,97,23,6,27,0,4,44,5,0,2,15,1,0,0,4,300.0,14.0,5.0,7.0
213,مَنْزِل,noun,3,114,5,29,73,44,48,35,35,3,6,5,6,2,1,0,0,0,0,2,409.0,15.0,4.0,6.0
214,خُرُوج,noun,1,36,0,3,13,15,11,6,12,0,2,5,0,0,0,1,0,0,0,4,105.0,11.0,5.0,6.0
215,سُورِيا,noun_prop,3,22,1,2,9,49,5,4,2,3,0,1,3,1,1,1,0,0,0,2,107.0,15.0,2.0,2.0
216,ب,abbrev,26,1186,63,332,629,1318,421,142,265,0,119,231,77,3,31,49,1,5,0,3,4897.0,16.0,5.0,5.0
217,رَسْم,noun,2,55,1,12,22,70,18,12,55,1,2,11,7,2,4,3,0,1,0,2,278.0,17.0,4.0,6.0
218,دِين,noun,1,72,2,17,23,122,23,5,2,0,3,30,4,0,4,13,1,0,0,4,321.0,14.0,6.0,8.0
219,لُغَة,noun,1,127,8,19,60,197,55,28,9,0,3,51,8,7,17,16,0,0,0,3,606.0,15.0,3.0,7.0
220,لَوْلَب,noun,1,2,7,0,0,0,0,1,3,0,3,0,1,0,0,0,0,0,0,4,18.0,7.0,4.0,4.0
221,غَداء,noun,1,3,0,1,10,1,5,7,2,1,2,0,3,0,0,0,0,0,0,2,36.0,11.0,2.0,2.0
222,زَرَع,verb,1,17,0,5,11,5,6,6,1,0,2,1,1,0,0,0,0,0,0,4,56.0,11.0,4.0,5.0
223,دار,verb,2,31,3,3,17,41,11,2,6,0,1,9,2,0,1,2,0,0,2,1,133.0,15.0,1.0,5.0
224,حَدِيث,noun,2,82,1,26,31,71,28,21,11,0,3,11,5,1,4,1,0,0,0,3,298.0,15.0,5.0,6.0
225,أَطْلَع,verb,1,8,0,2,5,3,4,2,0,0,0,4,0,0,0,1,0,0,0,4,30.0,9.0,4.0,4.0
226,14,digit,1,27,1,6,5,17,4,2,3,0,4,4,3,2,0,1,1,0,0,3,80.0,14.0,3.0,3.0
227,أَخ,noun,2,110,10,36,54,39,35,25,13,0,5,14,20,7,1,3,0,0,0,3,374.0,15.0,3.0,5.0
228,عَشْر,noun_num,1,169,0,27,31,181,20,23,16,1,13,43,6,1,9,15,0,0,0,2,556.0,15.0,5.0,5.0
229,سار,verb,1,54,2,26,43,38,28,11,11,0,3,9,2,0,0,3,0,0,0,4,231.0,13.0,5.0,7.0
230,رِحْلَة,noun,5,85,2,19,48,35,19,27,15,1,4,1,5,1,0,1,0,0,1,1,269.0,16.0,4.0,5.0
231,فَضْل,noun,8,82,2,13,38,63,22,30,68,0,14,21,7,0,3,9,2,0,0,4,380.0,14.0,4.0,4.0
232,حُسْن,noun,1,38,0,10,31,29,21,24,2,0,1,12,7,0,1,1,0,0,0,4,178.0,13.0,6.0,8.0
233,نَجاح,noun,1,24,0,20,18,41,9,8,2,0,4,11,3,3,0,1,0,0,0,3,145.0,13.0,3.0,3.0
234,خَرِيطَة,noun,1,18,4,1,18,33,17,7,11,1,5,7,0,0,0,0,0,0,0,2,123.0,12.0,5.0,5.0
235,ٱِسْتَكْمَل,verb,1,7,0,0,8,4,1,8,5,0,0,2,2,0,0,0,0,0,0,4,38.0,9.0,4.0,4.0
236,ماء,noun,4,223,11,54,102,177,88,57,30,0,10,29,13,2,8,4,1,1,1,1,814.0,17.0,5.0,6.0
237,ساعَة,noun,2,151,5,58,66,83,54,22,14,0,9,17,11,2,1,3,0,0,0,3,498.0,15.0,5.0,6.0
238,تاجِر,noun,2,26,0,10,24,10,10,5,1,0,0,7,0,0,1,1,0,0,0,4,97.0,11.0,4.0,4.0
239,بِنْت,noun,1,90,5,27,34,32,43,8,13,0,6,8,12,4,1,0,0,0,1,1,285.0,15.0,3.0,5.0
240,صِغَر,noun,1,10,1,1,4,9,1,1,1,0,1,0,0,0,0,0,0,0,0,4,30.0,10.0,4.0,4.0
241,سِبْس,noun,1,2,27,0,8,0,0,9,15,0,6,0,3,0,0,0,0,0,1,1,72.0,9.0,1.0,5.0
242,طَيَران,noun,1,8,1,3,12,13,7,9,3,0,0,5,1,0,0,0,0,0,0,4,63.0,11.0,4.0,7.0
243,جَمِيل,adj,1,74,2,34,86,22,41,16,26,0,19,3,18,17,0,1,0,0,0,3,360.0,14.0,3.0,3.0
244,تَأْكِيد,noun,1,16,1,5,14,14,2,7,2,0,1,4,3,0,0,3,0,0,0,4,73.0,13.0,4.0,6.0
245,حالَة,noun,1,98,1,42,50,159,33,16,6,0,1,23,6,1,7,21,0,0,0,3,465.0,15.0,7.0,8.0
246,ظُهْر,noun,1,44,0,13,25,36,21,11,9,0,0,5,0,0,1,1,0,0,0,4,167.0,11.0,7.0,7.0
247,صُعُوبَة,noun,1,23,1,5,10,22,6,4,1,0,0,2,3,0,1,2,0,0,0,4,81.0,13.0,4.0,7.0
248,جَواب,noun,1,18,2,9,6,78,3,0,0,1,0,7,1,0,5,4,0,4,0,2,139.0,13.0,5.0,7.0
249,تِلْمِيذ,noun,1,24,5,5,13,8,6,1,17,1,1,6,3,0,1,1,0,0,0,2,93.0,15.0,2.0,5.0
250,رَفَع,verb,1,47,2,9,18,33,13,13,10,0,4,11,6,0,0,1,0,1,0,4,169.0,14.0,5.0,5.0
251,خَيْر,noun,2,68,1,26,35,34,22,25,13,0,7,16,17,4,1,9,0,0,0,3,280.0,15.0,3.0,5.0
252,هٰكَذا,adv,1,35,1,16,34,24,15,12,6,0,3,10,1,0,0,3,0,0,0,4,161.0,13.0,5.0,6.0
253,أَمْر,noun,1,243,5,76,132,235,58,35,14,0,1,52,22,2,5,19,0,3,1,1,904.0,17.0,7.0,8.0
254,مادَّة,noun,1,74,2,26,40,152,19,9,9,0,2,31,2,0,5,12,0,1,0,4,385.0,15.0,7.0,7.0
255,شَدِيد,adj,1,67,0,65,45,56,26,7,1,0,1,8,7,0,2,3,0,0,0,4,289.0,13.0,8.0,8.0
256,غايَة,noun,2,46,0,15,26,42,14,8,1,0,0,23,7,0,3,5,0,0,0,4,192.0,12.0,4.0,8.0
257,أَحَبّ,verb,1,70,9,57,82,33,28,21,24,3,24,5,30,3,2,0,0,0,1,1,393.0,16.0,3.0,5.0
258,عَطَس,verb,1,1,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,2,8.0,7.0,2.0,2.0
259,سَعَل,verb,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5.0,4.0,2.0,2.0
260,عاش,verb,4,133,4,33,92,71,42,12,19,0,4,16,10,0,2,7,0,0,0,4,449.0,14.0,6.0,7.0
261,تِسْع,noun_num,2,26,2,3,7,9,4,2,2,0,2,2,2,1,0,1,0,0,0,3,65.0,14.0,3.0,4.0
262,#,punc,8,15,9,0,13,5,2,7,11,4,4,0,3,16,0,0,0,0,0,2,97.0,12.0,2.0,2.0
263,_,punc,7,15,8,1,12,4,12,6,6,3,11,1,2,16,0,0,0,0,0,2,104.0,14.0,2.0,2.0
264,شَرِيف,adj,2,28,0,7,3,22,12,8,1,0,2,4,0,1,0,0,0,0,0,3,90.0,11.0,3.0,4.0
265,بِناء,noun,1,68,4,16,19,114,19,6,1,0,0,28,1,1,6,12,0,1,0,3,297.0,15.0,6.0,7.0
266,أَ,abbrev,28,1182,62,322,635,1310,421,139,257,1,120,234,80,8,33,50,1,5,0,2,4887.0,17.0,5.0,5.0
267,س,abbrev,2,11,2,19,7,7,4,1,5,3,4,6,0,0,1,3,0,0,0,2,75.0,14.0,2.0,2.0
268,ج,abbrev,9,1077,40,299,513,1259,357,88,137,2,67,226,60,2,32,47,1,5,0,2,4220.0,17.0,5.0,7.0
269,وَحْدَة,noun,1,35,0,24,9,106,8,1,12,0,19,21,3,2,1,8,0,0,0,3,250.0,14.0,5.0,5.0
270,11,digit,3,29,2,11,9,18,3,2,3,0,6,3,2,0,0,2,0,0,0,4,93.0,13.0,4.0,4.0
271,شَهْر,noun,1,107,3,22,42,91,29,15,10,0,6,13,10,0,2,1,0,2,1,1,355.0,16.0,5.0,6.0
272,صَوْت,noun,1,121,2,69,74,71,55,37,31,0,20,14,20,3,4,6,0,0,0,3,528.0,15.0,5.0,5.0
273,رَأْس,noun,2,93,2,39,50,64,48,19,17,0,6,14,12,0,1,4,2,0,0,4,371.0,14.0,5.0,6.0
274,سَماء,noun,3,69,1,21,31,58,16,8,9,0,5,17,4,6,2,6,0,1,0,3,257.0,16.0,3.0,3.0
275,!,punc,24,357,65,118,441,80,118,336,214,19,80,21,195,30,2,8,0,1,15,1,2124.0,18.0,3.0,4.0
276,نَبِيّ,noun,2,179,2,42,57,120,30,17,4,0,0,19,10,0,3,2,1,0,0,4,487.0,13.0,8.0,8.0
277,بَدَأ,verb,1,158,8,61,89,134,59,43,26,0,4,30,12,1,5,13,0,0,0,3,644.0,15.0,6.0,7.0
278,لَوْن,noun,2,126,2,18,57,66,49,21,51,0,7,13,13,2,0,1,0,1,0,3,429.0,15.0,5.0,6.0
279,قَتْل,noun,1,12,1,15,11,19,5,5,0,0,0,1,4,0,0,2,0,0,0,4,76.0,11.0,4.0,7.0
280,جَبَل,noun,1,101,2,12,47,76,33,16,29,1,3,14,2,5,0,3,0,0,1,1,346.0,16.0,3.0,4.0
281,وادِي,noun,1,30,2,6,18,39,12,7,3,0,2,9,0,0,0,1,0,0,0,4,130.0,12.0,5.0,6.0
282,وَضَع,verb,1,108,2,25,62,99,66,28,47,0,11,16,6,2,5,10,0,0,0,3,488.0,15.0,5.0,5.0
283,غُصْن,noun,1,19,0,6,9,6,4,4,2,0,0,2,1,1,2,1,0,0,0,3,58.0,13.0,3.0,5.0
284,خَفِيف,adj,1,13,0,9,5,16,7,1,2,0,0,1,1,0,1,0,0,0,0,4,57.0,11.0,4.0,7.0
285,ثَلْج,noun,1,18,0,12,8,6,9,2,4,0,1,2,2,2,0,1,0,0,0,3,68.0,13.0,3.0,3.0
286,حَدِيث,adj,1,69,0,9,17,102,11,7,9,0,4,42,2,0,8,21,0,0,0,4,302.0,13.0,5.0,7.0
287,؛,punc,5,441,10,235,269,543,171,91,29,1,9,180,27,2,26,65,0,2,0,2,2106.0,17.0,7.0,8.0
288,قَصِير,adj,1,48,0,8,14,26,16,6,7,0,2,11,0,1,4,2,0,0,0,3,146.0,13.0,5.0,6.0
289,مَرْحَلَة,noun,1,51,2,5,25,83,27,4,4,0,1,20,2,0,2,8,0,0,0,4,235.0,14.0,7.0,8.0
290,دِينار,noun,1,27,0,7,11,9,9,7,2,1,0,0,3,1,0,0,0,1,0,2,79.0,12.0,2.0,4.0
291,لَيْل,noun,6,72,2,21,35,34,23,11,13,0,2,9,2,5,4,2,0,0,0,3,241.0,15.0,3.0,3.0
292,خادِم,noun,1,21,0,9,10,5,8,9,1,0,1,0,2,1,2,0,0,0,0,3,70.0,12.0,3.0,5.0
293,هُنا,adv,1,64,1,21,58,59,27,27,38,0,3,15,19,3,3,3,0,0,0,3,342.0,15.0,5.0,6.0
294,فَصْل,noun,2,58,1,13,26,73,19,15,17,0,10,24,2,0,5,10,0,0,0,4,275.0,14.0,5.0,5.0
295,شِراء,noun,1,20,3,7,10,16,16,12,8,0,3,5,5,0,0,0,0,0,0,4,106.0,12.0,5.0,5.0
296,م,abbrev,3,24,2,150,15,81,9,5,5,0,0,22,0,4,2,5,0,0,0,3,327.0,13.0,3.0,5.0
297,عاصِمَة,noun,1,39,2,5,12,51,9,8,2,0,8,11,1,3,0,3,0,0,0,3,155.0,14.0,3.0,5.0
298,مُشْكِلَة,noun,1,67,2,17,30,81,37,18,8,1,5,24,5,1,2,11,0,1,0,2,311.0,17.0,5.0,6.0
299,حَلّ,noun,2,40,3,8,26,97,24,11,7,0,5,20,1,2,0,10,0,1,0,3,257.0,15.0,5.0,6.0
300,أَكْبَر,adj_comp,1,122,1,38,54,162,51,21,18,1,0,40,6,0,3,13,0,0,0,2,531.0,14.0,7.0,7.0
301,عَدَد,noun,5,192,20,49,135,219,86,45,97,0,35,37,16,0,11,15,0,0,0,4,962.0,14.0,5.0,5.0
302,سَمَك,noun,4,36,4,10,23,10,6,11,14,1,1,3,11,2,0,0,0,0,0,2,136.0,14.0,3.0,4.0
303,عالِي,adj,1,58,5,13,20,42,16,10,9,0,0,5,3,0,1,3,0,0,0,4,186.0,13.0,6.0,6.0
304,تَوَقَّع,verb,1,19,1,8,12,15,7,1,2,0,3,4,0,0,0,1,0,0,0,4,74.0,12.0,4.0,5.0
305,سِعْر,noun,1,24,1,4,19,30,14,5,3,0,2,12,1,0,2,3,0,0,0,4,121.0,14.0,5.0,6.0
306,طالِب,noun,1,55,3,12,23,39,21,7,11,0,2,6,1,4,0,1,0,0,0,3,186.0,14.0,3.0,3.0
307,عَمِل,verb,1,97,3,29,47,139,36,21,22,0,1,36,6,0,5,8,0,1,0,4,452.0,15.0,7.0,7.0
308,ٱِتَّصَل,verb,1,12,1,3,18,15,4,6,3,0,0,4,1,0,0,2,0,0,0,4,70.0,12.0,4.0,7.0
309,عِراق,noun_prop,1,22,0,3,11,51,6,5,1,0,1,8,2,1,0,5,0,0,0,3,117.0,13.0,5.0,6.0
310,مَدّ,noun,1,11,2,1,4,4,2,4,11,0,6,10,1,0,1,0,0,0,0,4,58.0,13.0,4.0,5.0
311,حَجَر,noun,1,50,1,13,20,35,10,15,8,0,4,6,6,1,0,0,0,0,1,1,171.0,14.0,4.0,5.0
312,مِصْر,noun_prop,5,85,6,15,36,148,20,12,11,7,10,41,2,4,0,7,0,0,0,2,409.0,15.0,2.0,4.0
313,رِيش,noun,1,11,0,4,4,5,3,2,1,0,0,1,0,0,0,1,0,0,0,4,33.0,10.0,4.0,4.0
314,غابَة,noun,2,56,3,9,32,30,19,10,12,0,1,7,3,1,0,1,0,0,0,3,186.0,14.0,4.0,6.0
315,مُحِيط,noun,1,32,0,3,12,43,6,7,13,0,1,10,5,0,0,4,0,0,0,4,137.0,12.0,6.0,7.0
316,مَدّ,verb,2,20,0,2,6,4,3,2,1,1,2,4,0,0,0,1,0,0,0,2,48.0,12.0,2.0,2.0
317,أَقَلّ,adj_comp,2,62,0,21,23,71,22,4,0,0,0,17,2,0,1,5,0,0,0,4,230.0,11.0,8.0,9.0
318,أَسَد,noun,3,7,4,4,13,5,3,6,2,0,5,1,0,4,0,0,0,0,0,3,57.0,12.0,3.0,3.0
319,ظَنّ,verb,1,28,0,13,55,12,12,1,0,1,0,7,2,0,2,2,0,0,0,2,136.0,12.0,5.0,9.0
320,عَمّان,noun_prop,4,35,1,4,8,41,8,8,11,0,4,2,2,2,0,3,0,0,0,3,133.0,14.0,3.0,4.0
321,رِياضِيّ,adj,1,25,2,4,6,35,7,0,3,1,0,11,1,0,4,6,0,0,0,2,106.0,13.0,5.0,7.0
322,لازِم,adj,2,20,2,4,3,44,1,2,0,0,0,6,1,0,2,2,0,0,0,4,89.0,12.0,4.0,4.0
323,نَحْنُ,pron,4,60,3,21,30,47,19,22,13,0,7,15,11,0,2,2,2,0,0,4,256.0,14.0,4.0,5.0
324,نُوح,noun_prop,1,27,1,4,20,11,10,1,2,0,0,2,2,0,0,0,0,0,1,1,82.0,12.0,1.0,5.0
325,رَحْمٰن,noun_prop,1,13,1,6,1,12,6,1,6,0,0,6,1,2,0,0,0,0,0,3,56.0,12.0,3.0,3.0
326,أَبِي,noun_prop,3,102,3,8,19,59,20,5,6,0,1,30,1,1,1,4,0,0,0,3,263.0,15.0,4.0,7.0
327,سَعِيد,noun_prop,1,24,4,5,10,11,5,7,12,1,2,9,7,7,2,2,0,0,1,1,110.0,17.0,3.0,3.0
328,جَدِيد,adj,5,112,7,25,69,164,45,31,15,3,7,52,9,3,4,22,0,2,0,2,575.0,17.0,4.0,6.0
329,يُونانِيّ,adj,1,3,0,1,1,19,0,2,0,0,0,6,0,0,1,6,0,0,0,4,40.0,9.0,4.0,4.0
330,يَسار,noun,1,16,1,4,9,16,4,4,6,0,0,3,1,0,1,0,0,0,0,4,66.0,12.0,4.0,7.0
331,سُلُوك,noun,1,21,0,19,10,37,10,7,6,0,4,10,1,1,2,9,0,0,0,3,138.0,14.0,5.0,5.0
332,سَعادَة,noun,1,17,0,37,16,16,8,1,8,0,0,6,16,2,0,0,0,0,0,3,128.0,11.0,3.0,5.0
333,آن,noun,2,115,5,30,84,60,38,58,40,0,3,25,14,0,2,6,0,0,0,4,482.0,14.0,6.0,7.0
334,13,digit,4,27,0,10,6,17,2,2,1,0,2,2,0,1,0,2,0,0,0,3,76.0,12.0,3.0,4.0
335,شارَك,verb,1,37,0,9,15,32,12,10,3,0,5,2,2,0,4,2,0,0,0,4,134.0,13.0,5.0,5.0
336,سَطْح,noun,1,47,0,21,23,83,26,12,5,0,0,3,2,0,2,2,0,0,0,4,227.0,12.0,7.0,7.0
337,مَكْتَب,noun,1,18,0,3,10,11,8,2,8,0,2,4,1,0,0,1,0,0,0,4,69.0,12.0,4.0,5.0
338,ٱِعْتَمَد,verb,1,39,0,8,20,59,12,9,5,0,1,14,0,0,1,8,0,0,0,4,177.0,12.0,6.0,7.0
339,رَقْم,noun,12,43,4,2,29,54,17,16,18,1,4,5,10,3,0,1,0,0,1,1,220.0,16.0,3.0,4.0
340,عُصْفُور,noun,5,8,5,3,18,3,7,6,20,0,7,0,4,2,0,1,0,0,0,3,89.0,13.0,3.0,3.0
341,أَمَل,noun,2,35,0,28,18,20,5,2,0,0,0,8,4,0,0,0,1,0,0,4,122.0,9.0,4.0,9.0
342,أُخْرَى,noun,1,22,0,3,12,19,8,3,4,0,1,5,2,0,1,1,0,0,0,4,82.0,13.0,4.0,6.0
343,10,digit,1,31,4,11,16,43,7,6,4,1,6,5,2,0,0,1,0,0,0,2,138.0,14.0,5.0,5.0
344,تَفَرَّغ,verb,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,4,8.0,8.0,4.0,4.0
345,وَقَع,verb,2,96,5,30,62,93,35,19,9,0,9,16,5,0,2,6,0,1,0,4,390.0,15.0,5.0,5.0
346,صَنَّف,verb,1,23,0,2,7,23,9,3,3,0,1,2,1,0,1,2,0,0,0,4,78.0,13.0,4.0,6.0
347,جَمِيع,noun_quant,1,290,6,86,144,399,99,40,20,0,8,69,21,0,12,20,0,4,0,4,1219.0,15.0,7.0,8.0
348,نُقْطَة,noun,1,38,1,9,36,52,29,9,3,0,1,3,1,0,0,2,0,0,0,4,185.0,13.0,6.0,8.0
349,قُطْب,noun,1,3,0,3,1,13,1,1,2,0,0,8,0,0,0,1,0,0,0,4,34.0,10.0,4.0,4.0
350,أَكْثَر,noun_quant,1,40,0,13,26,48,13,11,3,0,4,13,0,1,1,2,0,0,0,3,176.0,13.0,5.0,5.0
351,سُودان,noun_prop,3,22,1,2,5,14,2,5,2,0,1,1,2,3,0,0,0,0,0,3,63.0,13.0,3.0,3.0
352,أَمِين,noun,1,12,0,0,4,23,0,0,0,0,0,0,1,0,0,0,0,0,0,4,41.0,5.0,4.0,4.0
353,طَلَب,noun,1,38,1,5,18,59,11,16,6,0,4,13,0,0,1,0,0,1,0,4,174.0,13.0,5.0,5.0
354,لَعِب,verb,5,38,7,9,24,30,13,8,24,0,10,6,4,1,1,2,0,0,3,1,185.0,16.0,1.0,4.0
355,داخِل,noun,1,94,2,26,35,88,43,18,5,0,4,18,4,0,1,3,0,0,0,4,342.0,14.0,5.0,7.0
356,وَجَب,verb,1,105,7,35,69,106,61,36,21,0,7,16,8,0,6,9,1,1,0,4,488.0,15.0,5.0,7.0
357,أَجْرَى,verb,2,43,1,10,21,54,17,9,23,2,3,10,7,0,2,6,0,0,0,2,210.0,15.0,5.0,6.0
358,دُنْيا,noun,1,31,0,18,12,40,6,6,4,0,1,9,1,0,0,1,0,0,0,4,130.0,12.0,6.0,7.0
359,17,digit,2,20,1,3,4,14,1,2,1,0,1,2,0,0,0,1,1,0,0,4,52.0,12.0,4.0,4.0
360,سَيّارَة,noun,3,98,7,19,56,51,51,20,23,0,8,4,5,3,1,0,0,0,0,3,349.0,14.0,5.0,5.0
361,خَفَّض,verb,1,1,0,1,4,9,1,1,3,0,0,0,0,0,0,0,0,0,0,4,21.0,8.0,4.0,4.0
362,خائِف,adj,2,6,0,4,7,0,0,0,6,0,0,0,5,0,0,0,0,0,0,4,30.0,6.0,4.0,4.0
363,مُعامَلَة,noun,1,12,0,10,9,13,2,2,0,0,1,1,4,0,0,1,0,0,0,4,56.0,11.0,4.0,6.0
364,دَوْم,noun,1,6,0,5,4,10,2,6,3,0,0,4,0,0,0,2,0,0,0,4,43.0,10.0,4.0,4.0
365,أَرْنَب,noun,1,13,2,1,8,1,9,4,7,0,3,0,1,1,0,0,0,0,1,1,52.0,13.0,1.0,4.0
366,غُرْفَة,noun,1,60,0,24,34,49,29,18,18,0,11,7,14,0,2,1,0,0,0,4,268.0,13.0,5.0,5.0
367,شَيْخ,noun,1,142,1,13,17,72,21,8,4,0,0,21,3,1,0,6,1,0,0,3,310.0,13.0,7.0,8.0
368,مُحَمَّد,noun_prop,3,155,15,26,40,122,24,15,54,2,14,41,3,31,5,6,0,0,0,2,556.0,16.0,3.0,3.0
369,ظِلّ,noun,2,31,0,9,4,34,10,2,2,0,0,11,0,0,0,6,0,0,0,4,111.0,10.0,4.0,8.0
370,حَمْد,noun,3,10,1,8,20,5,3,8,4,0,2,0,3,0,0,0,0,0,0,4,67.0,11.0,4.0,4.0
371,تامّ,adj,1,13,0,11,11,11,7,0,1,0,1,3,1,0,0,0,0,0,0,4,60.0,10.0,4.0,6.0
372,طَبْع,noun,1,21,3,6,26,13,10,20,0,0,1,5,3,0,1,3,0,0,0,4,113.0,13.0,6.0,6.0
373,كُرَة,noun,4,105,6,20,35,83,38,26,14,0,10,6,4,5,0,1,0,0,0,3,357.0,14.0,3.0,5.0
374,أَسْيا,noun_prop,1,50,0,6,8,51,10,4,5,0,1,3,5,0,0,1,0,0,0,4,145.0,12.0,6.0,7.0
375,أُرْدُنّ,noun_prop,2,36,1,6,18,74,3,3,10,0,2,3,0,2,0,2,0,0,0,3,162.0,13.0,3.0,5.0
376,تَعْلِيق,noun,2,11,0,3,1,12,6,1,1,0,0,2,1,0,0,2,0,0,0,4,42.0,11.0,4.0,4.0
377,فَكَّر,verb,3,49,4,20,44,16,27,19,9,1,5,5,9,0,0,2,0,0,0,2,213.0,14.0,4.0,5.0
378,مُحْتاج,adj,1,3,0,3,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,4,13.0,7.0,4.0,4.0
379,نَطَق,verb,1,12,0,4,5,5,5,14,6,0,5,1,0,0,1,2,0,0,0,4,61.0,12.0,4.0,5.0
380,إِسْلام,noun_prop,1,8,0,0,0,8,6,0,4,0,0,3,1,0,0,0,0,0,0,4,31.0,7.0,4.0,4.0
381,طَرِيق,noun,1,245,8,90,118,266,106,30,24,1,7,34,9,2,8,36,0,0,0,2,985.0,16.0,6.0,7.0
382,لُعْبَة,noun,1,32,7,6,23,21,10,7,7,0,8,2,2,1,0,0,0,0,0,3,127.0,13.0,5.0,5.0
383,لِيرَة,noun,1,1,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,4,8.0,5.0,4.0,4.0
384,عَلاقَة,noun,1,42,0,13,30,116,28,7,7,0,1,31,0,0,3,10,0,0,0,4,289.0,12.0,7.0,7.0
385,خَمْس,noun_num,1,111,3,13,32,57,21,10,12,1,3,3,7,1,1,3,0,2,0,2,281.0,17.0,5.0,6.0
386,•,punc,5,39,5,1,27,10,7,14,20,0,12,0,5,9,0,0,0,0,0,3,154.0,12.0,3.0,3.0
387,بُحَيْرَة,noun,1,20,3,2,4,17,6,5,4,0,2,0,2,0,0,0,0,0,0,4,66.0,11.0,4.0,5.0
388,سَحابَة,noun,1,4,1,2,1,15,0,1,0,0,1,3,0,0,0,2,0,0,0,4,31.0,10.0,4.0,4.0
389,سُرْعَة,noun,2,92,5,68,28,76,54,20,22,0,1,17,8,0,5,2,0,0,0,4,400.0,14.0,6.0,7.0
390,بَحْث,noun,1,68,1,11,33,121,16,15,4,0,2,36,5,0,11,20,0,0,0,4,344.0,14.0,7.0,8.0
391,رِسالَة,noun,4,46,1,20,24,48,14,11,14,1,2,20,7,0,3,9,0,0,0,2,224.0,15.0,4.0,5.0
392,ساد,verb,1,15,1,2,2,18,3,0,1,0,0,7,1,0,0,2,0,0,0,4,53.0,11.0,4.0,7.0
393,خَلاء,noun,1,2,0,1,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,4,9.0,6.0,4.0,4.0
394,عامِل,noun,1,57,2,10,20,114,35,10,17,0,0,22,4,0,2,4,0,0,0,4,298.0,13.0,7.0,7.0
395,نِسْبَة,noun,1,75,1,30,36,108,26,5,4,0,4,30,3,0,5,7,0,0,0,4,335.0,14.0,5.0,8.0
396,شِعْر,noun,2,66,4,21,31,54,22,15,11,0,1,52,8,2,4,14,0,0,0,3,307.0,15.0,5.0,7.0
397,وَرَق,noun,1,65,3,17,40,64,27,14,20,0,1,10,8,1,0,2,0,1,0,3,274.0,15.0,6.0,7.0
398,شَمْس,noun,4,111,1,26,67,65,50,19,13,0,9,21,10,5,3,2,0,2,0,3,408.0,16.0,3.0,5.0
399,مَلْعَب,noun,1,20,2,2,12,11,13,2,1,0,0,0,1,0,0,0,0,0,0,4,65.0,10.0,4.0,6.0
400,صَباح,noun,3,52,1,13,41,22,22,18,17,0,4,0,11,8,0,0,0,0,0,3,212.0,12.0,3.0,3.0
401,أَلَم,noun,1,13,0,37,11,11,6,1,4,1,0,3,6,0,0,3,0,1,0,2,98.0,13.0,2.0,5.0
402,مُصْطَفَى,noun_prop,1,12,0,4,1,9,1,1,10,0,0,2,0,0,0,0,0,0,0,4,41.0,9.0,4.0,4.0
403,18,digit,1,20,3,7,4,15,6,4,4,0,4,1,0,1,0,0,0,0,0,3,70.0,12.0,3.0,5.0
404,يَمَن,noun_prop,1,21,0,1,3,29,2,4,2,0,1,11,1,4,0,2,0,0,0,3,82.0,13.0,3.0,3.0
405,كَمْبِيُوتِر,noun,1,12,0,1,4,18,7,4,2,0,5,2,0,0,0,1,0,0,0,4,57.0,11.0,4.0,5.0
406,صَيْف,noun,2,24,0,5,17,16,14,7,5,0,4,2,7,2,0,1,0,0,0,3,106.0,13.0,3.0,5.0
